movie_id,title,tags
583689,Moxie,"['Comedy', 'Drama', 'Music', 'Inspired', 'by', 'her', ""mom's"", 'rebellious', 'past', 'and', 'a', 'confident', 'new', 'friend,', 'a', 'shy', '16-year-old', 'publishes', 'an', 'anonymous', 'zine', 'calling', 'out', 'sexism', 'at', 'her', 'school.', 'AmyPoehler', 'HadleyRobinson', 'LaurenTsai', 'PatrickSchwarzenegger']"
484718,Coming 2 America,"['Comedy', 'Prince', 'Akeem', 'Joffer', 'is', 'set', 'to', 'become', 'King', 'of', 'Zamunda', 'when', 'he', 'discovers', 'he', 'has', 'a', 'son', 'he', 'never', 'knew', 'about', 'in', 'America', '–', 'a', 'street', 'savvy', 'Queens', 'native', 'named', 'Lavelle.', 'Honoring', 'his', 'royal', ""father's"", 'dying', 'wish', 'to', 'groom', 'this', 'son', 'as', 'the', 'crown', 'prince,', 'Akeem', 'and', 'Semmi', 'set', 'off', 'to', 'America', 'once', 'again.', 'CraigBrewer', 'EddieMurphy', 'ArsenioHall', 'JermaineFowler']"
400160,The SpongeBob Movie: Sponge on the Run,"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy', 'When', 'his', 'best', 'friend', 'Gary', 'is', 'suddenly', 'snatched', 'away,', 'SpongeBob', 'takes', 'Patrick', 'on', 'a', 'madcap', 'mission', 'far', 'beyond', 'Bikini', 'Bottom', 'to', 'save', 'their', 'pink-shelled', 'pal.', 'TimHill', 'TomKenny', 'Awkwafina', 'MattBerry']"
527774,Raya and the Last Dragon,"['Family', 'Fantasy', 'Animation', 'Action', 'Adventure', 'Long', 'ago,', 'in', 'the', 'fantasy', 'world', 'of', 'Kumandra,', 'humans', 'and', 'dragons', 'lived', 'together', 'in', 'harmony.', 'But', 'when', 'an', 'evil', 'force', 'threatened', 'the', 'land,', 'the', 'dragons', 'sacrificed', 'themselves', 'to', 'save', 'humanity.', 'Now,', '500', 'years', 'later,', 'that', 'same', 'evil', 'has', 'returned', 'and', 'it’s', 'up', 'to', 'a', 'lone', 'warrior,', 'Raya,', 'to', 'track', 'down', 'the', 'legendary', 'last', 'dragon', 'to', 'restore', 'the', 'fractured', 'land', 'and', 'its', 'divided', 'people.', 'DonHall,CarlosLópezEstrada', 'KellyMarieTran', 'Awkwafina', 'IzaacWang']"
412656,Chaos Walking,"['Science Fiction', 'Action', 'Adventure', 'Thriller', 'Two', 'unlikely', 'companions', 'embark', 'on', 'a', 'perilous', 'adventure', 'through', 'the', 'badlands', 'of', 'an', 'unexplored', 'planet', 'as', 'they', 'try', 'to', 'escape', 'a', 'dangerous', 'and', 'disorienting', 'reality,', 'where', 'all', 'inner', 'thoughts', 'are', 'seen', 'and', 'heard', 'by', 'everyone.', 'DougLiman', 'DaisyRidley', 'TomHolland', 'MadsMikkelsen']"
513310,Boss Level,"['Action', 'Science Fiction', 'Thriller', 'Mystery', 'A', 'retired', 'special', 'forces', 'officer', 'is', 'trapped', 'in', 'a', 'never-ending', 'time', 'loop', 'on', 'the', 'day', 'of', 'his', 'death.', 'JoeCarnahan', 'FrankGrillo', 'MelGibson', 'NaomiWatts']"
631058,Boogie,"['Drama', 'Comedy', 'Alfred', '“Boogie”', 'Chin', 'is', 'a', 'basketball', 'phenom', 'living', 'in', 'Queens,', 'New', 'York,', 'who', 'dreams', 'of', 'one', 'day', 'playing', 'in', 'the', 'NBA.', 'While', 'his', 'parents', 'pressure', 'him', 'to', 'focus', 'on', 'earning', 'a', 'scholarship', 'to', 'an', 'elite', 'college,', 'Boogie', 'must', 'find', 'a', 'way', 'to', 'navigate', 'a', 'new', 'girlfriend,', 'high', 'school,', 'on-court', 'rivals', 'and', 'the', 'burden', 'of', 'expectation.', 'EddieHuang', 'TaylorTakahashi', 'TaylourPaige', 'JorgeLendeborgJr.']"
638597,Yes Day,"['Comedy', 'Family', 'A', 'mom', 'and', 'dad', 'who', 'usually', 'say', 'no', 'decide', 'to', 'say', 'yes', 'to', 'their', ""kids'"", 'wildest', 'requests', '—', 'with', 'a', 'few', 'ground', 'rules', '—', 'on', 'a', 'whirlwind', 'day', 'of', 'fun', 'and', 'adventure.', 'MiguelArteta', 'JenniferGarner', 'ÉdgarRamírez', 'JennaOrtega']"
39995,Long Weekend,"['Horror', 'Mystery', 'Drama', 'Thriller', 'When', 'a', 'suburban', 'couple', 'goes', 'camping', 'for', 'the', 'weekend', 'at', 'a', 'remote', 'beach,', 'they', 'discover', 'that', 'nature', ""isn't"", 'in', 'an', 'accommodating', 'mood.', 'SteveBasilone', 'FinnWittrock', 'ZoëChao', 'CaseyWilson']"
681887,Cosmic Sin,"['Science Fiction', 'In', 'the', 'year', '2524,', 'four', 'centuries', 'after', 'humans', 'started', 'colonizing', 'the', 'outer', 'planets,', 'retired', 'General', 'James', 'Ford', 'gets', 'called', 'back', 'into', 'service', 'when', 'a', 'hostile', 'alien', 'fleet', 'attacks', 'soldiers', 'on', 'a', 'remote', 'planet.', 'The', 'threat', 'against', 'mankind', 'soon', 'escalates', 'into', 'an', 'interstellar', 'war', 'as', 'Ford', 'and', 'a', 'team', 'of', 'elite', 'soldiers', 'try', 'to', 'stop', 'the', 'imminent', 'attack', 'before', ""it's"", 'too', 'late.', 'EdwardDrake', 'BruceWillis', 'FrankGrillo', 'BrandonThomasLee']"
795230,Trust,"['Romance', 'Drama', 'Set', 'in', 'the', 'glamour', 'of', 'the', 'New', 'York', 'and', 'Paris', 'art', 'scenes,', 'gallery', 'owner', 'Brooke', 'Gatwick', 'and', 'her', 'newscaster', 'husband', 'Owen', 'Shore,', 'face', 'temptation,', 'jealousy,', 'twists', 'and', 'mystery', 'when', 'two', 'seductive', 'newcomers', 'enter', 'their', 'lives.', 'BrianDeCubellis', 'VictoriaJustice', 'MatthewDaddario', 'KatherineMcNamara']"
791373,Zack Snyder's Justice League,"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Determined', 'to', 'ensure', ""Superman's"", 'ultimate', 'sacrifice', 'was', 'not', 'in', 'vain,', 'Bruce', 'Wayne', 'aligns', 'forces', 'with', 'Diana', 'Prince', 'with', 'plans', 'to', 'recruit', 'a', 'team', 'of', 'metahumans', 'to', 'protect', 'the', 'world', 'from', 'an', 'approaching', 'threat', 'of', 'catastrophic', 'proportions.', 'ZackSnyder', 'BenAffleck', 'HenryCavill', 'AmyAdams']"
522241,The Courier,"['Thriller', 'Drama', 'History', 'Cold', 'War', 'spy', 'Greville', 'Wynne', 'and', 'his', 'Russian', 'source', 'try', 'to', 'put', 'an', 'end', 'to', 'the', 'Cuban', 'Missile', 'Crisis.', 'DominicCooke', 'BenedictCumberbatch', 'MerabNinidze', 'RachelBrosnahan']"
673319,Happily,"['Comedy', 'Romance', 'Thriller', 'Tom', 'and', 'Janet', 'have', 'been', 'happily', 'married', 'for', 'years.', 'But', 'a', 'visit', 'from', 'a', 'mysterious', 'stranger', 'leads', 'to', 'a', 'dead', 'body,', 'a', 'lot', 'of', 'questions,', 'and', 'a', 'tense', ""couples'"", 'trip', 'with', 'friends', 'who', 'may', 'not', 'actually', 'be', 'friends', 'at', 'all.', 'BenDavidGrabinski', 'JoelMcHale', 'KerryBishé', 'StephenRoot']"
615457,Nobody,"['Action', 'Crime', 'Thriller', 'Drama', 'Hutch', 'Mansell,', 'a', 'suburban', 'dad,', 'overlooked', 'husband,', 'nothing', 'neighbor', '—', 'a', '""nobody.""', 'When', 'two', 'thieves', 'break', 'into', 'his', 'home', 'one', 'night,', ""Hutch's"", 'unknown', 'long-simmering', 'rage', 'is', 'ignited', 'and', 'propels', 'him', 'on', 'a', 'brutal', 'path', 'that', 'will', 'uncover', 'dark', 'secrets', 'he', 'fought', 'to', 'leave', 'behind.', 'IlyaNaishuller', 'BobOdenkirk', 'ConnieNielsen', 'AlekseiSerebryakov']"
578908,Bad Trip,"['Comedy', 'Two', 'pals', 'embark', 'on', 'a', 'road', 'trip', 'full', 'of', 'funny', 'pranks', 'that', 'pull', 'real', 'people', 'into', 'mayhem.', 'KitaoSakurai', 'EricAndré', 'LilRelHowery', 'TiffanyHaddish']"
645856,The Seventh Day,"['Horror', 'A', 'renowned', 'exorcist', 'teams', 'up', 'with', 'a', 'rookie', 'priest', 'for', 'his', 'first', 'day', 'of', 'training.', 'As', 'they', 'plunge', 'deeper', 'into', 'hell', 'on', 'earth,', 'the', 'lines', 'between', 'good', 'and', 'evil', 'blur,', 'and', 'their', 'own', 'demons', 'emerge.', 'JustinP.Lange', 'GuyPearce', 'VadhirDerbez', 'StephenLang']"
762888,Senior Moment,"['Comedy', 'Romance', 'After', 'drag', 'racing', 'his', 'vintage', 'convertible', 'around', 'Palm', 'Springs,', 'a', 'retired', 'NASA', 'test', 'pilot', 'loses', 'his', 'license.', 'Forced', 'to', 'take', 'public', 'transportation,', 'he', 'meets', 'Caroline', 'and', 'learns', 'to', 'navigate', 'love', 'and', 'life', 'again.', 'GiorgioSerafini', 'WilliamShatner', 'JeanSmart', 'ChristopherLloyd']"
399566,Godzilla vs. Kong,"['Action', 'Adventure', 'Fantasy', 'In', 'a', 'time', 'when', 'monsters', 'walk', 'the', 'Earth,', 'humanity’s', 'fight', 'for', 'its', 'future', 'sets', 'Godzilla', 'and', 'Kong', 'on', 'a', 'collision', 'course', 'that', 'will', 'see', 'the', 'two', 'most', 'powerful', 'forces', 'of', 'nature', 'on', 'the', 'planet', 'collide', 'in', 'a', 'spectacular', 'battle', 'for', 'the', 'ages.', 'AdamWingard', 'AlexanderSkarsgård', 'MillieBobbyBrown', 'RebeccaHall']"
621954,Concrete Cowboy,"['Drama', 'Western', 'Sent', 'to', 'live', 'with', 'his', 'estranged', 'father', 'for', 'the', 'summer,', 'a', 'rebellious', 'teen', 'finds', 'kinship', 'in', 'a', 'tight-knit', 'Philadelphia', 'community', 'of', 'Black', 'cowboys.', 'RickyStaub', 'IdrisElba', 'CalebMcLaughlin', 'JharrelJerome']"
632357,The Unholy,"['Horror', 'Alice,', 'a', 'young', 'hearing-impaired', 'girl', 'who,', 'after', 'a', 'supposed', 'visitation', 'from', 'the', 'Virgin', 'Mary,', 'is', 'inexplicably', 'able', 'to', 'hear,', 'speak', 'and', 'heal', 'the', 'sick.', 'As', 'word', 'spreads', 'and', 'people', 'from', 'near', 'and', 'far', 'flock', 'to', 'witness', 'her', 'miracles,', 'a', 'disgraced', 'journalist', 'hoping', 'to', 'revive', 'his', 'career', 'visits', 'the', 'small', 'New', 'England', 'town', 'to', 'investigate.', 'When', 'terrifying', 'events', 'begin', 'to', 'happen', 'all', 'around,', 'he', 'starts', 'to', 'question', 'if', 'these', 'phenomena', 'are', 'the', 'works', 'of', 'the', 'Virgin', 'Mary', 'or', 'something', 'much', 'more', 'sinister.', 'EvanSpiliotopoulos', 'JeffreyDeanMorgan', 'KatieAselton', 'WilliamSadler']"
803923,Every Breath You Take,"['Thriller', 'A', 'psychiatrist,', 'whose', 'client', 'commits', 'suicide,', 'finds', 'his', 'family', 'life', 'disrupted', 'after', 'introducing', 'her', 'surviving', 'brother', 'to', 'his', 'wife', 'and', 'daughter.', 'VaughnStein', 'CaseyAffleck', 'SamClaflin', 'VeronicaFerres']"
664300,Shiva Baby,"['Comedy', 'Drama', 'College', 'student', 'Danielle', 'must', 'cover', 'her', 'tracks', 'when', 'she', 'unexpectedly', 'runs', 'into', 'her', 'sugar', 'daddy', 'at', 'a', 'shiva', '-', 'with', 'her', 'parents,', 'ex-girlfriend', 'and', 'family', 'friends', 'also', 'in', 'attendance.', 'EmmaSeligman', 'RachelSennott', 'MollyGordon', 'PollyDraper']"
805195,The Girl Who Believes in Miracles,"['Family', 'Drama', 'When', 'Sara', 'hears', 'a', 'preacher', 'say', 'faith', 'can', 'move', 'mountains,', 'she', 'starts', 'praying.', 'Suddenly', 'people', 'in', 'her', 'town', 'are', 'mysteriously', 'healed!', 'But', 'fame', 'soon', 'takes', 'its', 'toll', '–', 'can', 'Sara’s', 'family', 'save', 'her', 'before', 'it’s', 'too', 'late?', 'RichardCorrell', 'MiraSorvino', 'AustynJohnson', 'KevinSorbo']"
4012,The Believer,"['Drama', 'A', 'hardcore', 'US', 'racist', 'skinhead', 'who,', 'because', 'of', 'his', 'intelligence,', 'leads', 'a', 'gang', 'dedicated', 'to', 'fighting', 'the', 'enemy:', 'the', 'supposed', 'American-Jewish', 'conspiracy', 'for', 'domination.', 'However,', ""he's"", 'hiding', 'a', 'secret:', ""he's"", 'Jewish-born,', 'a', 'brilliant', 'scholar', 'whose', 'questioning', 'of', 'the', 'tenets', 'of', 'his', 'faith', 'has', 'left', 'him', 'angry', 'and', 'confused,', 'turning', 'against', 'those', 'who', 'he', 'thinks', 'have', 'a', 'tragic', 'history', 'of', 'their', 'own', 'making.', 'ShanSerafin', 'AidanBristow', 'SophieKargman', 'SusanWilder']"
786584,Dawn of the Beast,"['Horror', 'Thriller', 'Aiming', 'to', 'find', 'the', 'Bigfoot,', 'a', 'group', 'of', 'graduate', 'students', 'venture', 'deep', 'into', 'an', 'area', 'of', 'the', 'Northeastern', 'wilderness', 'known', 'for', 'its', 'strange', 'creature', 'sightings.', 'Soon,', 'they', 'learn', 'that', 'there', 'is', 'a', 'much', 'more', 'sinister', 'evil', 'lurking', 'in', 'the', 'woods,', 'the', 'Wendigo,', 'and', 'once', 'the', 'spirit', 'knows', 'you’re', 'there,', 'they', 'will', 'come', 'for', 'you.', 'Who', 'will', 'survive', 'in', 'a', 'battle', 'between', 'the', 'two', 'most', 'notorious', 'monsters', 'of', 'the', 'forest?', 'BruceWemple', 'FrancescaAnderson', 'AdriánBurke', 'ChrisCimperman']"
597890,Voyagers,"['Science Fiction', 'Thriller', 'With', 'the', 'future', 'of', 'the', 'human', 'race', 'at', 'stake,', 'a', 'group', 'of', 'young', 'men', 'and', 'women', '--', 'bred', 'for', 'intelligence', 'and', 'obedience', '--', 'embark', 'on', 'an', 'expedition', 'to', 'colonize', 'a', 'distant', 'planet.', 'When', 'they', 'uncover', 'disturbing', 'secrets', 'about', 'the', 'mission,', 'they', 'defy', 'their', 'training', 'and', 'begin', 'to', 'explore', 'their', 'most', 'primitive', 'natures.', 'As', 'life', 'on', 'the', 'ship', 'descends', 'into', 'chaos,', 'they', 'soon', 'become', 'consumed', 'by', 'fear,', 'lust', 'and', 'an', 'insatiable', 'hunger', 'for', 'power.', 'NeilBurger', 'TyeSheridan', 'Lily-RoseDepp', 'FionnWhitehead']"
615678,Thunder Force,"['Action', 'Adventure', 'Comedy', 'In', 'a', 'world', 'where', 'supervillains', 'are', 'commonplace,', 'two', 'estranged', 'childhood', 'best', 'friends', 'reunite', 'after', 'one', 'devises', 'a', 'treatment', 'that', 'gives', 'them', 'powers', 'to', 'protect', 'their', 'city.', 'BenFalcone', 'MelissaMcCarthy', 'OctaviaSpencer', 'BobbyCannavale']"
763568,Arlo the Alligator Boy,"['Animation', 'Comedy', 'Family', 'Upon', 'learning', 'that', 'he', 'is', 'from', 'New', 'York', 'City,', 'a', 'wide-eyed', 'boy,', 'who', 'is', 'half', 'human', 'and', 'half', 'alligator,', 'decides', 'to', 'leave', 'his', 'sheltered', 'life', 'in', 'the', 'swamp', 'and', 'search', 'for', 'his', 'long', 'lost', 'father.', 'A', 'musical', 'adventure.', 'RyanCrego', 'MichaelJ.Woodard', 'MaryLambert', 'HaleyTju']"
406990,Monday,"['Science Fiction', 'Thriller', 'Drama', 'Mystery', 'In', 'a', 'world', 'where', 'families', 'are', 'limited', 'to', 'one', 'child', 'due', 'to', 'overpopulation,', 'a', 'set', 'of', 'identical', 'septuplets', 'must', 'avoid', 'being', 'put', 'to', 'a', 'long', 'sleep', 'by', 'the', 'government', 'and', 'dangerous', 'infighting', 'while', 'investigating', 'the', 'disappearance', 'of', 'one', 'of', 'their', 'own.', 'ArgyrisPapadimitropoulos', 'SebastianStan', 'DeniseGough', 'YorgosPirpassopoulos']"
748853,In the Earth,"['Horror', 'Science Fiction', 'Thriller', 'As', 'a', 'deadly', 'virus', 'ravages', 'the', 'world,', 'Dr.', 'Martin', 'Lowery', 'embarks', 'on', 'a', 'mission', 'to', 'reach', 'test', 'site', 'ATU327A,', 'a', 'research', 'hub', 'deep', 'in', 'the', 'Arboreal', 'Forest.', 'The', 'arduous', 'journey,', 'guided', 'by', 'park', 'scout', 'Alma,', 'is', 'set', 'back', 'by', 'a', 'nighttime', 'attack', 'that', 'leaves', 'the', 'two', 'bruised', 'and', 'shoeless.', 'When', 'they', 'run', 'into', 'Zach,', 'a', 'man', 'living', 'off', 'the', 'grid,', 'they', 'gratefully', 'accept', 'his', 'help.', 'Zach’s', 'intentions', 'aren’t', 'exactly', 'what', 'they', 'seem,', 'however,', 'and', 'a', 'path', 'out', 'of', 'the', 'forest', 'and', 'into', 'safety', 'quickly', 'fades', 'as', 'the', 'line', 'between', 'myth', 'and', 'science', 'blurs.', 'BenWheatley', 'JoelFry', 'ReeceShearsmith', 'HayleySquires']"
559581,Stowaway,"['Science Fiction', 'Drama', 'Thriller', 'A', 'three-person', 'crew', 'on', 'a', 'mission', 'to', 'Mars', 'faces', 'an', 'impossible', 'choice', 'when', 'an', 'unplanned', 'passenger', 'jeopardizes', 'the', 'lives', 'of', 'everyone', 'on', 'board.', 'JoePenna', 'AnnaKendrick', 'DanielDaeKim', 'ShamierAnderson']"
460465,Mortal Kombat,"['Action', 'Fantasy', 'Adventure', 'Washed-up', 'MMA', 'fighter', 'Cole', 'Young,', 'unaware', 'of', 'his', 'heritage,', 'and', 'hunted', 'by', 'Emperor', 'Shang', ""Tsung's"", 'best', 'warrior,', 'Sub-Zero,', 'seeks', 'out', 'and', 'trains', 'with', ""Earth's"", 'greatest', 'champions', 'as', 'he', 'prepares', 'to', 'stand', 'against', 'the', 'enemies', 'of', 'Outworld', 'in', 'a', 'high', 'stakes', 'battle', 'for', 'the', 'universe.', 'SimonMcQuoid', 'LewisTan', 'JessicaMcNamee', 'JoshLawson']"
501929,The Mitchells vs. the Machines,"['Animation', 'Adventure', 'Comedy', 'Family', 'Science Fiction', 'Action', 'A', 'quirky,', 'dysfunctional', ""family's"", 'road', 'trip', 'is', 'upended', 'when', 'they', 'find', 'themselves', 'in', 'the', 'middle', 'of', 'the', 'robot', 'apocalypse', 'and', 'suddenly', 'become', ""humanity's"", 'unlikeliest', 'last', 'hope.', 'MikeRianda', 'AbbiJacobson', 'DannyMcBride', 'MayaRudolph']"
804435,Vanquish,"['Action', 'Crime', 'Thriller', 'Victoria', 'is', 'a', 'young', 'mother', 'trying', 'to', 'put', 'her', 'dark', 'past', 'as', 'a', 'Russian', 'drug', 'courier', 'behind', 'her,', 'but', 'retired', 'cop', 'Damon', 'forces', 'Victoria', 'to', 'do', 'his', 'bidding', 'by', 'holding', 'her', 'daughter', 'hostage.', 'Now,', 'Victoria', 'must', 'use', 'guns,', 'guts', 'and', 'a', 'motorcycle', 'to', 'take', 'out', 'a', 'series', 'of', 'violent', 'gangsters—or', 'she', 'may', 'never', 'see', 'her', 'child', 'again.', 'GeorgeGallo', 'RubyRose', 'MorganFreeman', 'nan']"
776515,Together Together,"['Comedy', 'Drama', 'When', 'young', 'loner', 'Anna', 'is', 'hired', 'as', 'the', 'surrogate', 'for', 'Matt,', 'a', 'single', 'man', 'in', 'his', '40s,', 'the', 'two', 'strangers', 'come', 'to', 'realize', 'this', 'unexpected', 'relationship', 'will', 'quickly', 'challenge', 'their', 'perceptions', 'of', 'connection,', 'boundaries', 'and', 'the', 'particulars', 'of', 'love.', 'NikoleBeckwith', 'EdHelms', 'PattiHarrison', 'TigNotaro']"
680319,We Broke Up,"['Comedy', 'Lori', 'and', 'Doug', 'break', 'up', 'right', 'before', ""Lori's"", ""sister's"", 'wedding', 'and', 'decide', 'to', 'pretend', ""they're"", 'still', 'together', 'for', 'the', 'weekend', 'as', 'to', 'not', 'disrupt', 'the', 'fun.', 'JeffRosenberg', 'WilliamJacksonHarper', 'AyaCash', 'nan']"
674564,The Deep Ones,"['Horror', 'Science Fiction', 'A', 'married', 'couple', 'rents', 'a', 'beachside', 'Airbnb,', 'only', 'to', 'be', 'surrounded', 'by', 'peculiar', 'neighbors', 'and', 'occurrences.', 'They', 'soon', 'discover', 'they', 'are', 'in', 'the', 'grip', 'of', 'a', 'mysterious', 'cult', 'and', 'their', 'ancient', 'sea', 'god.', 'ChadFerrin', 'GinaLaPiana', 'RobertMiano', 'JohannUrb']"
631060,Things Heard & Seen,"['Horror', 'Mystery', 'Drama', 'Thriller', 'Catherine', 'Clare', 'reluctantly', 'trades', 'life', 'in', '1980', 'Manhattan', 'for', 'a', 'remote', 'home', 'in', 'the', 'tiny', 'hamlet', 'of', 'Chosen,', 'New', 'York,', 'after', 'her', 'husband', 'George', 'lands', 'a', 'job', 'teaching', 'art', 'history', 'at', 'a', 'small', 'Hudson', 'Valley', 'college.', 'Even', 'as', 'she', 'does', 'her', 'best', 'to', 'transform', 'the', 'old', 'dairy', 'farm', 'into', 'a', 'place', 'where', 'young', 'daughter', 'Franny', 'will', 'be', 'happy,', 'Catherine', 'increasingly', 'finds', 'herself', 'isolated', 'and', 'alone.', 'She', 'soon', 'comes', 'to', 'sense', 'a', 'sinister', 'darkness', 'lurking', 'both', 'in', 'the', 'walls', 'of', 'the', 'ramshackle', 'property—and', 'in', 'her', 'marriage', 'to', 'George.', 'ShariSpringerBermanandRobertPulcini', 'AmandaSeyfried', 'JamesNorton', 'NataliaDyer']"
567189,Without Remorse,"['Action', 'Thriller', 'War', 'An', 'elite', 'Navy', 'SEAL', 'uncovers', 'an', 'international', 'conspiracy', 'while', 'seeking', 'justice', 'for', 'the', 'murder', 'of', 'his', 'pregnant', 'wife.', 'StefanoSollima', 'MichaelB.Jordan', 'JamieBell', 'JodieTurner-Smith']"
808023,The Virtuoso,"['Thriller', 'Action', 'Crime', 'A', 'lonesome', 'stranger', 'with', 'nerves', 'of', 'steel', 'must', 'track', 'down', 'and', 'kill', 'a', 'rogue', 'hitman', 'to', 'satisfy', 'an', 'outstanding', 'debt.', 'But', 'the', 'only', 'information', ""he's"", 'been', 'given', 'is', 'a', 'time', 'and', 'location', 'where', 'to', 'find', 'his', 'quarry.', 'No', 'name.', 'No', 'description.', 'Nothing.', 'NickStagliano', 'JamesC.Wolf(screeplay);AnsonMount', 'AbbieCornish', 'EddieMarsan']"
641960,Four Good Days,"['Drama', 'A', 'mother', 'helps', 'her', 'daughter', 'work', 'through', 'four', 'crucial', 'days', 'of', 'recovery', 'from', 'substance', 'abuse.', 'RodrigoGarcía', 'GlennClose', 'MilaKunis', 'StephenRoot']"
760195,Separation,"['Horror', 'A', 'young', 'girl', 'finds', 'solace', 'in', 'her', 'artist', 'father', 'and', 'the', 'ghost', 'of', 'her', 'dead', 'mother.', 'WilliamBrentBell', 'RupertFriend', 'MamieGummer', 'VioletMcGraw']"
810271,The Resort,"['Horror', 'Four', 'friends', 'head', 'to', 'Hawaii', 'to', 'investigate', 'reports', 'of', 'a', 'haunting', 'at', 'an', 'abandoned', 'resort', 'in', 'hopes', 'of', 'finding', 'the', 'infamous', 'Half-Faced', 'Girl.', 'When', 'they', 'arrive,', 'they', 'soon', 'learn', 'you', 'should', 'be', 'careful', 'what', 'you', 'wish', 'for.', 'TaylorChien', ""BrockO'Hurn"", 'AveryPascual', 'MichaelVlamis']"
637649,Wrath of Man,"['Action', 'Crime', 'Thriller', 'A', 'cold', 'and', 'mysterious', 'new', 'security', 'guard', 'for', 'a', 'Los', 'Angeles', 'cash', 'truck', 'company', 'surprises', 'his', 'co-workers', 'when', 'he', 'unleashes', 'precision', 'skills', 'during', 'a', 'heist.', 'The', 'crew', 'is', 'left', 'wondering', 'who', 'he', 'is', 'and', 'where', 'he', 'came', 'from.', 'Soon,', 'the', ""marksman's"", 'ultimate', 'motive', 'becomes', 'clear', 'as', 'he', 'takes', 'dramatic', 'and', 'irrevocable', 'steps', 'to', 'settle', 'a', 'score.', 'GuyRitchie', 'JasonStatham', 'HoltMcCallany', 'JeffreyDonovan']"
458576,Monster,"['Action', 'Fantasy', 'Adventure', 'A', 'portal', 'transports', 'Cpt.', 'Artemis', 'and', 'an', 'elite', 'unit', 'of', 'soldiers', 'to', 'a', 'strange', 'world', 'where', 'powerful', 'monsters', 'rule', 'with', 'deadly', 'ferocity.', 'Faced', 'with', 'relentless', 'danger,', 'the', 'team', 'encounters', 'a', 'mysterious', 'hunter', 'who', 'may', 'be', 'their', 'only', 'hope', 'to', 'find', 'a', 'way', 'home.', 'AnthonyMandler', 'KelvinHarrisonJr.', 'JenniferEhle', 'TimBlakeNelson']"
557950,Mainstream,"['Drama', 'Comedy', 'A', 'young', 'woman', 'finds', 'a', 'path', 'to', 'internet', 'stardom', 'when', 'she', 'starts', 'making', 'videos', 'with', 'a', 'charismatic', 'stranger.', 'GiaCoppola', 'AndrewGarfield', 'MayaHawke', 'NatWolff']"
346687,The Water Man,"['Adventure', 'Drama', 'Gunner', 'and', 'his', 'mother', 'share', 'a', 'special', 'bond.', 'She', 'supports', 'his', 'daydreaming', 'and', 'artistic', 'pursuits,', 'while', 'his', 'frequently-on-the-road', 'father,', 'Amos,', 'with', 'whom', 'Gunner', 'shares', 'a', 'strained', 'relationship,', 'has', 'other', 'ideas', 'about', 'where', 'his', 'son’s', 'interests', 'should', 'lie.', 'Gunner', 'and', 'his', 'dad', 'attempt', 'to', 'smooth', 'over', 'their', 'differences', 'for', 'the', 'sake', 'of', 'the', 'family,', 'but', 'when', 'his', 'mom’s', 'sickness', 'worsens,', 'Gunner', 'disappears', 'into', 'stacks', 'of', 'books', 'on', 'both', 'science', 'and', 'the', 'supernatural', 'in', 'search', 'of', 'possible', 'cures.', 'When', 'Gunner', 'and', 'his', 'rebellious', 'friend', 'Jo', 'go', 'missing', 'during', 'their', 'quest', 'into', 'the', 'Water', 'Man’s', 'mysterious', 'forest,', 'Amos', 'must', 'immerse', 'himself', 'in', 'his', 'son’s', 'world', 'to', 'find', 'them', 'and', 'put', 'his', 'family', 'back', 'together.', 'DavidOyelowo', 'DavidOyelowo', 'RosarioDawson', 'LonnieChavis']"
711475,Here Today,"['Comedy', 'Drama', 'Veteran', 'comedy', 'writer', 'Charlie', 'Berns,', 'who', 'is', 'slowly', 'but', 'surely', 'losing', 'his', 'grip', 'on', 'reality,', 'befriends', 'a', 'talented', 'young', 'New', 'York', 'street', 'singer', 'Emma', 'Payge.', 'Together,', 'they', 'form', 'an', 'unlikely', 'yet', 'hilarious', 'and', 'touching', 'friendship', 'that', 'kicks', 'the', 'generation', 'gap', 'aside', 'and', 'redefines', 'the', 'meaning', 'of', 'love', 'and', 'trust.', 'BillyCrystal', 'BillyCrystal', 'TiffanyHaddish', 'PennBadgley']"
421473,Above Suspicion,"['Thriller', 'Crime', 'The', 'chilling', 'true', 'story', 'of', 'a', 'newly', 'married', 'FBI', 'poster', 'boy', 'assigned', 'to', 'an', 'Appalachian', 'mountain', 'town', 'in', 'Kentucky.', 'There', 'he', 'is', 'drawn', 'into', 'an', 'illicit', 'affair', 'with', 'an', 'impoverished', 'local', 'woman', 'who', 'becomes', 'his', 'star', 'informant.', 'She', 'sees', 'in', 'him', 'her', 'means', 'of', 'escape;', 'instead,', ""it's"", 'a', 'ticket', 'to', 'disaster', 'for', 'both', 'of', 'them.', 'PhillipNoyce', 'JackHuston', 'EmiliaClarke', 'ThoraBirch']"
